                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                 "10.2.0"                   "x86_64-macos-21.11.1"                                 "CRMATH"                               "20230106"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     460                                      695                  9.8955515346811619E+005                  4.1946049406494144E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999999839478371E-001                  9.9999999834212505E-001                  7.8129785865784655E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999834212505E-001                  7.8129785865784655E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -6.0656695890442851E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -6.0656695890442860E+000                 -6.0656695890445089E+000                 -1.8353785515019737E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6412707858325879E+000                  2.7661104188014496E-001                  3.7841711013939355E-001                  3.6812334070243460E+000                 -2.6468136925677630E-009                  1.4447809409982700E+001                 -1.9109704805598413E-001                  6.5047852901879741E+000                  6.0730004439605667E-001                  8.6500443417096651E-001                  1.2598868944575010E+000                  7.2999999999716236E-001                  2.4997339496852575E-001                  3.4468833607861544E-003                  9.3805276451495428E-003                  3.4468833607861535E-003                  9.3805276451495393E-003                  7.2999999999716214E-001                  2.4997339496852550E-001                                        0                                        5 
                                     465                                      697                  1.0718397693016643E+006                  4.2307957606982924E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999999852966037E-001                  9.9999999842025000E-001                  7.8129786087829260E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999842025000E-001                  7.8129786087829260E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.9500874682838054E+000                 -9.8999999999999986E+001                 -2.1674159687806643E+001                 -5.9500874682838054E+000                 -5.9500874682842131E+000                 -1.7977089762290426E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6405886956356399E+000                  2.5115373067803998E-001                  3.6705263493223750E-001                  3.7039623574386580E+000                 -2.3749455310684114E-009                  1.4492601245941961E+001                 -1.5750989640819030E-001                  6.5159701791198552E+000                  6.0729216105689554E-001                  8.6500443417017914E-001                  1.2598868944600001E+000                  7.2999999999480047E-001                  2.4997339496852572E-001                  3.4468833607861535E-003                  9.3805276451495428E-003                  3.4468833607861535E-003                  9.3805276451495393E-003                  7.2999999999480003E-001                  2.4997339496852550E-001                                        0                                        4 
                                     470                                      699                  1.1612836461115130E+006                  4.2669207837385654E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999999863915867E-001                  9.9999999857650013E-001                  7.8129786309873865E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999857650013E-001                  7.8129786309873865E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.8353670889464988E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.8353670889464997E+000                 -5.8353670889472395E+000                 -1.7603761102129752E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6398934489202048E+000                  2.2567515875548375E-001                  3.5570384240182856E-001                  3.7266599424994760E+000                 -2.1312523692844586E-009                  1.4537344775067163E+001                 -1.2395881040585838E-001                  6.5271423453176167E+000                  6.0728449025027875E-001                  8.6500443416906392E-001                  1.2598868944635413E+000                  7.2999999999145471E-001                  2.4997339496852572E-001                  3.4468833607861535E-003                  9.3805276451495445E-003                  3.4468833607861535E-003                  9.3805276451495410E-003                  7.2999999999145537E-001                  2.4997339496852550E-001                                        0                                        5 
                                     475                                      702                  1.2585011472815834E+006                  4.3033813110219725E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999999875454704E-001                  9.9999999873275003E-001                  7.8129786309873865E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999873275003E-001                  7.8129786309873865E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.7215530761806459E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.7215530761806459E+000                 -5.7215530761819808E+000                 -1.7233937138227244E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6391050088237997E+000                  1.9986553469437901E-001                  3.4437591056408762E-001                  3.7493158061749576E+000                 -1.9118779708403730E-009                  1.4582019075290543E+001                 -9.0459501080483923E-002                  6.5382965630754013E+000                  6.0727704782794367E-001                  8.6500443416748729E-001                  1.2598868944685462E+000                  7.2999999998672460E-001                  2.4997339496852572E-001                  3.4468833607861535E-003                  9.3805276451495462E-003                  3.4468833607861535E-003                  9.3805276451495445E-003                  7.2999999998672471E-001                  2.4997339496852547E-001                                        0                                        3 
                                     480                                      703                  1.3642632309099301E+006                  4.3397701235215314E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999999886459157E-001                  9.9999999873275003E-001                  7.8129786087829260E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999873275003E-001                  7.8129786087829260E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.6085943253610626E+000                 -9.8999999999999986E+001                 -2.0896008437422999E+001                 -5.6085943253610626E+000                 -5.6085943253634554E+000                 -1.6867444202767388E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6382633253046390E+000                  1.7387614288838776E-001                  3.3306458169941289E-001                  3.7719384639043070E+000                 -1.7148721259174553E-009                  1.4626640654617653E+001                 -5.6999604561265925E-002                  6.5494369427295602E+000                  6.0726984258976446E-001                  8.6500443416526074E-001                  1.2598868944756143E+000                  7.2999999998004528E-001                  2.4997339496852572E-001                  3.4468833607861535E-003                  9.3805276451495462E-003                  3.4468833607861544E-003                  9.3805276451495445E-003                  7.2999999998004539E-001                  2.4997339496852547E-001                                        0                                        3 
                                     485                                      705                  1.4792704508165147E+006                  4.3761797372984539E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999999896055325E-001                  9.9999999895150005E-001                  7.8129786087829260E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999895150005E-001                  7.8129786087829260E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.4965424875328717E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.4965424875328717E+000                 -5.4965424875371367E+000                 -1.6504442301372709E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6373963450657669E+000                  1.4783092353707786E-001                  3.2177593250150299E-001                  3.7945157623001271E+000                 -1.5383620699041725E-009                  1.4671185503281068E+001                 -2.3597131899651097E-002                  6.5605574662938562E+000                  6.0726288158809227E-001                  8.6500443416212458E-001                  1.2598868944855708E+000                  7.2999999997063669E-001                  2.4997339496852572E-001                  3.4468833607861535E-003                  9.3805276451495462E-003                  3.4468833607861544E-003                  9.3805276451495445E-003                  7.2999999997063725E-001                  2.4997339496852547E-001                                        0                                        3 
                                     490                                      705                  1.6043453641813432E+006                  4.4127040170087044E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999999906112591E-001                  9.9999999901400005E-001                  7.8129786087829260E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999901400005E-001                  7.8129786087829260E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.3854425302837035E+000                 -8.9231036631344566E+001                 -9.8999999999999986E+001                 -5.3854425302837035E+000                 -5.3854425302912574E+000                 -1.6145068950438784E+001                 -8.9231036631344566E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6364461232071039E+000                  1.2150891671723511E-001                  3.1051537280890606E-001                  3.8170368816853211E+000                 -1.3797438742273730E-009                  1.4715631726204814E+001                  9.7315049908695082E-003                  6.5716526277965208E+000                  6.0725616559363071E-001                  8.6500443415771633E-001                  1.2598868944995665E+000                  7.2999999995741083E-001                  2.4997339496852572E-001                  3.4468833607861535E-003                  9.3805276451495462E-003                  3.4468833607861544E-003                  9.3805276451495445E-003                  7.2999999995741105E-001                  2.4997339496852547E-001                                        0                                        4 
                                     495                                      707                  1.7404265699529438E+006                  4.4493865600137159E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  9.9999999915769477E-001                  9.9999999913900006E-001                  7.8129786309873865E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999913900006E-001                  7.8129786309873865E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.2752535397445373E+000                 -8.6488835165184511E+001                 -9.8999999999999986E+001                 -5.2752535397445381E+000                 -5.2752535397578377E+000                 -1.5789183767974277E+001                 -8.6488835165184511E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6355027319061288E+000                  9.5264272783688195E-002                  2.9927983344408282E-001                  3.8395079604149673E+000                 -1.2379076895687673E-009                  1.4759991614069071E+001                  4.2995538773802126E-002                  6.5827254398537631E+000                  6.0724967698778576E-001                  8.6500443415152939E-001                  1.2598868945192068E+000                  7.2999999993885090E-001                  2.4997339496852572E-001                  3.4468833607861535E-003                  9.3805276451495462E-003                  3.4468833607861544E-003                  9.3805276451495445E-003                  7.2999999993885112E-001                  2.4997339496852547E-001                                        0                                        3 
                                     500                                      708                  1.8885312734010646E+006                  4.4861737718691499E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999913900006E-001                  9.8881874400404178E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999913900006E-001                  9.8881874400404178E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.1659317094086887E+000                 -8.5468766871465633E+001                 -9.8999999999999986E+001                 -5.1659317094086887E+000                 -5.1659317094319706E+000                 -1.5436687239757012E+001                 -8.5468766871465633E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6344614937047082E+000                  6.8670787025364485E-002                  2.8806556696776286E-001                  3.8619364933676072E+000                 -1.1103096027579624E-009                  1.4804281978353005E+001                  7.6268950607544850E-002                  6.5937196125628414E+000                  6.0724343212229703E-001                  8.6500443409697603E-001                  1.2598868946923929E+000                  7.2999999977519137E-001                  2.4997339496852572E-001                  3.4468833607861535E-003                  9.3805276451495462E-003                  3.4468833607861544E-003                  9.3805276451495445E-003                  7.2999999991284903E-001                  2.4997339496852547E-001                                        0                                        4 
                                     505                                      709                  2.0498147452680869E+006                  4.5233864501193928E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999932650008E-001                  9.1416465953504493E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999932650008E-001                  9.1416465953504493E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.0575239063783890E+000                 -8.4553264952598738E+001                 -2.0470039705150718E+001                 -5.0575239063783881E+000                 -5.0575239064187620E+000                 -1.5089216260312993E+001                 -8.4553264952598738E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6333703575526846E+000                  4.1926320450790283E-002                  2.7687560598452238E-001                  3.8843164153340881E+000                 -9.9554279787042343E-010                  1.4848549167426427E+001                  1.0993282815051188E-001                  6.6043055258094432E+000                  6.0723761422569433E-001                  8.6500443394072979E-001                  1.2598868951884166E+000                  7.2999999930645265E-001                  2.4997339496852564E-001                  3.4468833607861522E-003                  9.3805276451495445E-003                  3.4468833607861535E-003                  9.3805276451495445E-003                  7.2999999987647657E-001                  2.4997339496852547E-001                                        0                                        3 
                                     510                                      709                  2.2255299665796109E+006                  4.5606247892303218E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999938900008E-001                  2.3383795173211479E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999938900008E-001                  2.3383795173211479E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.9501194167810629E+000                 -8.3678820675009220E+001                 -9.8999999999999986E+001                 -4.9501194167810638E+000                 -4.9501194168499660E+000                 -1.4749665461811645E+001                 -8.3678820675009220E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6322266584137299E+000                  1.5028584965369712E-002                  2.6571413651972164E-001                  3.9066393542636897E+000                 -8.9203550842650510E-010                  1.4892882271735168E+001                  1.4408668042858447E-001                  6.6144729925031713E+000                  6.0723217392147710E-001                  8.6500443372624625E-001                  1.2598868958693230E+000                  7.2999999866300158E-001                  2.4997339496852564E-001                  3.4468833607861509E-003                  9.3805276451495462E-003                  3.4468833607861535E-003                  9.3805276451495445E-003                  7.2999999982568609E-001                  2.4997339496852547E-001                                        0                                        3 
                                     515                                      709                  2.4170590485071689E+006                  4.5982363683572123E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999945150009E-001                  3.9062208029415332E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999945150009E-001                  3.9062208029415332E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.8438176609727632E+000                 -8.2839542400010515E+001                 -2.0771069700814699E+001                 -4.8438176609727632E+000                 -4.8438176610880541E+000                 -1.4419810088588209E+001                 -8.2839542400010515E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6310413322309705E+000                 -1.1964988069033889E-002                  2.5458800236803958E-001                  3.9288916225670540E+000                 -7.9864158190471618E-010                  1.4937367467262391E+001                  1.7876556450160749E-001                  6.6242724096702972E+000                  6.0722702477476609E-001                  8.6500443343336930E-001                  1.2598868967990999E+000                  7.2999999778437008E-001                  2.4997339496852564E-001                  3.4468833607861483E-003                  9.3805276451495462E-003                  3.4468833607861544E-003                  9.3805276451495445E-003                  7.2999999975490104E-001                  2.4997339496852547E-001                                        0                                        3 
                                     520                                      713                  2.6260312253433065E+006                  4.6362176298239390E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999951400020E-001                  5.7642592022261345E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999951400020E-001                  5.7642592022261345E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.7386061739844640E+000                 -8.2030275390691870E+001                 -9.8999999999999986E+001                 -4.7386061739844640E+000                 -4.7386061741735199E+000                 -1.4099800783008360E+001                 -8.2030275390691870E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6298519521845676E+000                 -3.8904497484693906E-002                  2.4349700775301461E-001                  3.9510736117971037E+000                 -7.1454123711676286E-010                  1.4982112543324179E+001                  2.1402723111324279E-001                  6.6337531708353028E+000                  6.0722209113939507E-001                  8.6500443303495234E-001                  1.2598868980639257E+000                  7.2999999658911963E-001                  2.4997339496852555E-001                  3.4468833607861418E-003                  9.3805276451495445E-003                  3.4468833607861544E-003                  9.3805276451495445E-003                  7.2999999965640561E-001                  2.4997339496852547E-001                                        0                                        5 
                                     525                                      713                  2.8543058725506063E+006                  4.6747395052985787E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999957650021E-001                  7.8070201615649551E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999957650021E-001                  7.8070201615649551E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.6344438926586848E+000                 -8.1246898926923322E+001                 -2.0169009709486737E+001                 -4.6344438926586848E+000                 -4.6344438929628664E+000                 -1.3789094992994642E+001                 -8.1246898926923322E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6286149518138160E+000                 -6.5961701560390398E-002                  2.3244240645667003E-001                  3.9731828143897929E+000                 -6.3846804017523100E-010                  1.5027226107934377E+001                  2.4993570436894383E-001                  6.6429592817517928E+000                  6.0721730356827242E-001                  8.6500443249438952E-001                  1.2598868997800128E+000                  7.2999999496743107E-001                  2.4997339496852558E-001                  3.4468833607861310E-003                  9.3805276451495480E-003                  3.4468833607861544E-003                  9.3805276451495445E-003                  7.2999999951952310E-001                  2.4997339496852547E-001                                        0                                        3 
                                     530                                      714                  3.1037667699096547E+006                  4.7133878947652246E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999957650021E-001                  1.0009280483193066E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999957650021E-001                  1.0009280483193066E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.5313477818144996E+000                 -8.0486376787192441E+001                 -9.8999999999999986E+001                 -4.5313477818144996E+000                 -4.5313477822954180E+000                 -1.3487061029953610E+001                 -8.0486376787192441E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6273556389278947E+000                 -9.3010576674654968E-002                  2.2143659467138077E-001                  3.9951944379603717E+000                 -5.6985052567811637E-010                  1.5072773573175839E+001                  2.8652200359767110E-001                  6.6519245558196269E+000                  6.0721260266354826E-001                  8.6500443176294251E-001                  1.2598869021020866E+000                  7.2999999277308991E-001                  2.4997339496852555E-001                  3.4468833607861054E-003                  9.3805276451495462E-003                  3.4468833607861544E-003                  9.3805276451495445E-003                  7.2999999932968174E-001                  2.4997339496852547E-001                                        0                                        3 
                                     535                                      713                  3.3765204843919673E+006                  4.7521991605046514E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999967025022E-001                  1.2386569969911466E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999967025022E-001                  1.2386569969911466E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.4292477399838539E+000                 -7.9745241024470630E+001                 -2.0169009709486737E+001                 -4.4292477399838539E+000                 -4.4292477407326221E+000                 -1.3192684861953733E+001                 -7.9745241024470630E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6261145357429299E+000                 -1.1987297557360446E-001                  2.1048760159183616E-001                  4.0170924241194603E+000                 -5.0806273336085961E-010                  1.5118841010286403E+001                  3.2383113373489147E-001                  6.6606894249753124E+000                  6.0720793045228483E-001                  8.6500443077504807E-001                  1.2598869052382859E+000                  7.2999998980940672E-001                  2.4997339496852558E-001                  3.4468833607860551E-003                  9.3805276451495497E-003                  3.4468833607861544E-003                  9.3805276451495445E-003                  7.2999999906688029E-001                  2.4997339496852547E-001                                        0                                        4 
                                     540                                      716                  3.6749040283481795E+006                  4.7914515024038833E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999970150022E-001                  1.4900118896165232E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999970150022E-001                  1.4900118896165232E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.3280256574487588E+000                 -7.9020015888605741E+001                 -9.8999999999999986E+001                 -4.3280256574487588E+000                 -4.3280256585995440E+000                 -1.2904815534830529E+001                 -7.9020015888605741E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6249179878735101E+000                 -1.4642850877321117E-001                  1.9960293073087038E-001                  4.0388617658413919E+000                 -4.5247365099404622E-010                  1.5165521876576500E+001                  3.6191430064950353E-001                  6.6692954831106679E+000                  6.0720322460349163E-001                  8.6500442944222289E-001                  1.2598869094695124E+000                  7.2999998581093128E-001                  2.4997339496852564E-001                  3.4468833607859497E-003                  9.3805276451495480E-003                  3.4468833607861544E-003                  9.3805276451495445E-003                  7.2999999870365528E-001                  2.4997339496852547E-001                                        0                                        3 
