                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                 "10.2.0"                   "x86_64-macos-21.11.1"                                 "CRMATH"                               "20230118"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                     334                                      635                  1.0799414431963151E+006                  4.1462283492360923E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999918654225E-001                  3.1396367605177578E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999930335770E-001                  2.8076821958229836E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8380228652434827E+000                 -8.0508246119271433E+001                 -1.9265919722494793E+001                 -3.8380228652434827E+000                 -3.8380228652626935E+000                 -1.4192265577733483E+001                 -8.0508246119271433E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6913463384748462E+000                  5.0003444846412315E-001                  3.8997770814686622E-001                  3.8399557989541733E+000                 -1.6505143488030232E-009                  1.4811048152730573E+001                  2.6752137903750899E-002                  6.6539368340637042E+000                  6.1404280358788133E-001                  8.5677910896389098E-001                  1.2768651930358763E+000                  7.1353899707738311E-001                  2.7589400839733830E-001                  1.8381105832102024E-003                  4.5005110362730180E-003                  1.8381105832102086E-003                  4.5005110362730163E-003                  1.0845792795512001E+000                  4.1935888148362627E-001                                       10                                        3 
                                     335                                      635                  1.0967453241169557E+006                  4.2254095952837165E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999924494998E-001                  3.1750685855973892E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999924981942E-001                  2.8137798133401654E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8352105318933702E+000                 -8.0393814236939960E+001                 -9.8999999999999986E+001                 -3.8352105318933702E+000                 -3.8352105319145195E+000                 -1.4147700794840052E+001                 -8.0393814236939960E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6913955454584393E+000                  4.9707162762144202E-001                  3.8839788375833967E-001                  3.8431154477312264E+000                 -1.6223515217806963E-009                  1.4818933848232239E+001                  3.3287878390434157E-002                  6.6552932000225979E+000                  6.1404250259523574E-001                  8.5677910893417319E-001                  1.2768651931327777E+000                  7.1353899698787959E-001                  2.7589400840014783E-001                  1.8381105832102011E-003                  4.5005110362730171E-003                  1.8381105832102084E-003                  4.5005110362730154E-003                  1.0845792795307772E+000                  4.1935888154140555E-001                                       10                                        3 
                                     336                                      635                  1.1104983443897206E+006                  4.1383980831667575E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999924494998E-001                  3.2192643706194568E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999925874472E-001                  2.8740994201711162E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8331937427530227E+000                 -8.0301141472160765E+001                 -1.9566949718158774E+001                 -3.8331937427530227E+000                 -3.8331937427758982E+000                 -1.4111614261332901E+001                 -8.0301141472160765E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6914367810186173E+000                  4.9468195028242345E-001                  3.8712057396847505E-001                  3.8456700673109556E+000                 -1.5979146646095928E-009                  1.4825339862367812E+001                  3.8599968108232026E-002                  6.6563923393548032E+000                  6.1404225864704109E-001                  8.5677910890916409E-001                  1.2768651932143278E+000                  7.1353899691265665E-001                  2.7589400840170691E-001                  1.8381105832102008E-003                  4.5005110362730180E-003                  1.8381105832102084E-003                  4.5005110362730154E-003                  1.0845792795137457E+000                  4.1935888158863588E-001                                       10                                        3 
                                     337                                      635                  1.1230348400542871E+006                  4.0981761548174704E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999924494998E-001                  3.2563097025283566E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999926572070E-001                  2.8878640016986329E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8315011759299180E+000                 -8.0217406349378280E+001                 -1.9566949718158774E+001                 -3.8315011759299176E+000                 -3.8315011759544801E+000                 -1.4079013514274813E+001                 -8.0217406349378280E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6914753664749469E+000                  4.9253315792303126E-001                  3.8596900687611924E-001                  3.8479732014956669E+000                 -1.5761746323689550E-009                  1.4831140684874397E+001                  4.3411730455381929E-002                  6.6573861179844860E+000                  6.1404203794811341E-001                  8.5677910888578457E-001                  1.2768651932905619E+000                  7.1353899684239741E-001                  2.7589400840268030E-001                  1.8381105832101995E-003                  4.5005110362730171E-003                  1.8381105832102086E-003                  4.5005110362730163E-003                  1.0845792794979574E+000                  4.1935888163161694E-001                                       10                                        3 
                                     338                                      635                  1.1350883989857580E+006                  4.0811152955495951E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999924494998E-001                  3.2864646998668562E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999927183136E-001                  2.9398409929143543E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8299671440537386E+000                 -8.0137560294309921E+001                 -9.8999999999999986E+001                 -3.8299671440537386E+000                 -3.8299671440800300E+000                 -1.4047932712229455E+001                 -8.0137560294309921E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6915132519898850E+000                  4.9049219958011991E-001                  3.8487275667478760E-001                  3.8501657018983302E+000                 -1.5565986385786888E-009                  1.4836682682779243E+001                  4.8010006669316929E-002                  6.6583343419579206E+000                  6.1404182721772871E-001                  8.5677910886275854E-001                  1.2768651933656436E+000                  7.1353899677324006E-001                  2.7589400840331840E-001                  1.8381105832101989E-003                  4.5005110362730171E-003                  1.8381105832102086E-003                  4.5005110362730154E-003                  1.0845792794825295E+000                  4.1935888167286123E-001                                       10                                        3 
                                     339                                      635                  1.1469840576957497E+006                  4.0753884956539839E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999924494998E-001                  3.3191967239805109E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999927749261E-001                  2.9538456376127953E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8285177375800505E+000                 -8.0059371836311357E+001                 -9.8999999999999986E+001                 -3.8285177375800510E+000                 -3.8285177376081565E+000                 -1.4017503103549359E+001                 -8.0059371836311357E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6915516717997181E+000                  4.8850379187685838E-001                  3.8380171320349016E-001                  3.8523077888409252E+000                 -1.5371508235734063E-009                  1.4842118666110474E+001                  5.2521250862712116E-002                  6.6592634884563733E+000                  6.1404162054542799E-001                  8.5677910883949260E-001                  1.2768651934415101E+000                  7.1353899670338827E-001                  2.7589400840374251E-001                  1.8381105832101987E-003                  4.5005110362730180E-003                  1.8381105832102082E-003                  4.5005110362730154E-003                  1.0845792794670610E+000                  4.1935888171347507E-001                                       10                                        3 
                                     340                                      635                  1.1612588481477399E+006                  4.1545697417016090E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999924494998E-001                  3.3476371323469262E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999928288175E-001                  3.0046360111009029E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8267584584846395E+000                 -7.9966346648202688E+001                 -9.8999999999999986E+001                 -3.8267584584846395E+000                 -3.8267584585150645E+000                 -1.3981310794983219E+001                 -7.9966346648202688E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6915989185068860E+000                  4.8615012770303512E-001                  3.8253038770224146E-001                  3.8548504398434225E+000                 -1.5159912887210274E-009                  1.4848594381029704E+001                  5.7895779174261350E-002                  6.6603699021989868E+000                  6.1404137407382520E-001                  8.5677910881077834E-001                  1.2768651935351401E+000                  7.1353899661720599E-001                  2.7589400840405809E-001                  1.8381105832101978E-003                  4.5005110362730180E-003                  1.8381105832102082E-003                  4.5005110362730163E-003                  1.0845792794481421E+000                  4.1935888176207819E-001                                       10                                        3 
                                     341                                      635                  1.1783885966901281E+006                  4.2337509877492341E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999924494998E-001                  3.3858955376192801E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999928909733E-001                  3.0179803776650260E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8246214480531808E+000                 -7.9855820878337013E+001                 -1.9566949718158774E+001                 -3.8246214480531804E+000                 -3.8246214480866061E+000                 -1.3938325873937631E+001                 -7.9855820878337013E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6916576500934957E+000                  4.8337455766127446E-001                  3.8102513950814243E-001                  3.8578609362316207E+000                 -1.4905269391237118E-009                  1.4856299106920400E+001                  6.4290758622555774E-002                  6.6616858321110870E+000                  6.1404108037626504E-001                  8.5677910877515218E-001                  1.2768651936513091E+000                  7.1353899651030050E-001                  2.7589400840427086E-001                  1.8381105832101967E-003                  4.5005110362730180E-003                  1.8381105832102082E-003                  4.5005110362730163E-003                  1.0845792794249136E+000                  4.1935888182020448E-001                                       10                                        3 
                                     342                                      635                  1.1928668193764866E+006                  4.1607152521316983E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999924494998E-001                  3.4270976323699881E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999929620997E-001                  3.0736535010008686E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8229872273402150E+000                 -7.9763328168368787E+001                 -9.8999999999999986E+001                 -3.8229872273402150E+000                 -3.8229872273763905E+000                 -1.3902359503913635E+001                 -7.9763328168368787E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6917089463318575E+000                  4.8106611536102684E-001                  3.7976832588129572E-001                  3.8603745634853142E+000                 -1.4681212825495028E-009                  1.4862764148900476E+001                  6.9659019424762242E-002                  6.6627877995375675E+000                  6.1404083427594114E-001                  8.5677910874418672E-001                  1.2768651937522806E+000                  7.1353899641739116E-001                  2.7589400840437622E-001                  1.8381105832101956E-003                  4.5005110362730180E-003                  1.8381105832102082E-003                  4.5005110362730163E-003                  1.0845792794049025E+000                  4.1935888186915887E-001                                       10                                        3 
                                     343                                      635                  1.2062893354952338E+006                  4.1278339341684323E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999924494998E-001                  3.4641863248889104E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999930194627E-001                  3.1334286496784702E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8215431666117188E+000                 -7.9678310649113371E+001                 -9.8999999999999986E+001                 -3.8215431666117188E+000                 -3.8215431666506250E+000                 -1.3869306034062420E+001                 -7.9678310649113371E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6917579554960192E+000                  4.7895747079637441E-001                  3.7861598527064561E-001                  3.8626792447066145E+000                 -1.4480437617332541E-009                  1.4868718425367558E+001                  7.4604458986051447E-002                  6.6638014032777404E+000                  6.1404060770165514E-001                  8.5677910871473106E-001                  1.2768651938483280E+000                  7.1353899632901752E-001                  2.7589400840443384E-001                  1.8381105832101946E-003                  4.5005110362730180E-003                  1.8381105832102082E-003                  4.5005110362730154E-003                  1.0845792793860181E+000                  4.1935888191437865E-001                                       10                                        3 
                                     344                                      635                  1.2193131963603913E+006                  4.1147397479707237E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999930335770E-001                  3.4968320605736825E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999930335770E-001                  3.1421433702404405E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8201630402622495E+000                 -7.9596430548795027E+001                 -1.9566949718158774E+001                 -3.8201630402622495E+000                 -3.8201630403039815E+000                 -1.3837478975019998E+001                 -7.9596430548795027E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6918502023294679E+000                  4.7711205786121530E-001                  3.7750878513616948E-001                  3.8648936449755666E+000                 -1.4301008742061208E-009                  1.4874460957228758E+001                  7.9374655597995211E-002                  6.6647783186583167E+000                  6.1404038905316183E-001                  8.5677910868543350E-001                  1.2768651939438618E+000                  7.1353899624111972E-001                  2.7589400840446654E-001                  1.8381105832101933E-003                  4.5005110362730180E-003                  1.8381105832102082E-003                  4.5005110362730163E-003                  1.0845792793673794E+000                  4.1935888195809051E-001                                       10                                        3 
                                     345                                      635                  1.2349418293985806E+006                  4.1939209940183479E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999930335770E-001                  3.5290558872429723E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999931544536E-001                  3.1980169314623053E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8184233472277569E+000                 -7.9499016512055704E+001                 -9.8999999999999986E+001                 -3.8184233472277569E+000                 -3.8184233472731073E+000                 -1.3799626578021625E+001                 -7.9499016512055704E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6919049496178222E+000                  4.7470482007410375E-001                  3.7619567166590395E-001                  3.8675198719160977E+000                 -1.4090527459276377E-009                  1.4881300678421630E+001                  8.5056462853390816E-002                  6.6659416566247200E+000                  6.1404012823786935E-001                  8.5677910864922291E-001                  1.2768651940619351E+000                  7.1353899613248628E-001                  2.7589400840448719E-001                  1.8381105832101922E-003                  4.5005110362730180E-003                  1.8381105832102082E-003                  4.5005110362730154E-003                  1.0845792793445439E+000                  4.1935888201031285E-001                                       10                                        3 
                                     346                                      635                  1.2536961890444078E+006                  4.2731022400659731E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999930335770E-001                  3.5675700424259543E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999932297290E-001                  3.2128894051917450E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8162341173648100E+000                 -7.9383296949679533E+001                 -1.9566949718158774E+001                 -3.8162341173648100E+000                 -3.8162341174148526E+000                 -1.3754678938641259E+001                 -7.9383296949679533E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6919718321900969E+000                  4.7186502554975779E-001                  3.7464200925918184E-001                  3.8706271967295418E+000                 -1.3842684997485251E-009                  1.4889436337197120E+001                  9.1815047189869783E-002                  6.6673251375866718E+000                  6.1403981744545399E-001                  8.5677910860421957E-001                  1.2768651942086806E+000                  7.1353899599747483E-001                  2.7589400840449874E-001                  1.8381105832101902E-003                  4.5005110362730180E-003                  1.8381105832102082E-003                  4.5005110362730163E-003                  1.0845792793164539E+000                  4.1935888207264954E-001                                       10                                        3 
                                     347                                      635                  1.2693688784161389E+006                  4.1951435260848378E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999930335770E-001                  3.6122745810955759E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999933159378E-001                  3.2659640092417763E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8145472446910684E+000                 -7.9287559545345459E+001                 -1.9265919722494793E+001                 -3.8145472446910684E+000                 -3.8145472447453725E+000                 -1.3717498168908980E+001                 -7.9287559545345459E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6920286622359493E+000                  4.6952901685875897E-001                  3.7336034482197883E-001                  3.8731905256039481E+000                 -1.3623610742042305E-009                  1.4896185323040429E+001                  9.7423946921252169E-002                  6.6684705315807653E+000                  6.1403955995623938E-001                  8.5677910856550255E-001                  1.2768651943349281E+000                  7.1353899588132308E-001                  2.7589400840450351E-001                  1.8381105832101883E-003                  4.5005110362730180E-003                  1.8381105832102082E-003                  4.5005110362730163E-003                  1.0845792792924904E+000                  4.1935888212447836E-001                                       10                                        3 
                                     348                                      635                  1.2838140649367906E+006                  4.1597231539591526E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999930335770E-001                  3.6504599449947872E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999933847428E-001                  3.3262323249113246E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8130295126035687E+000                 -7.9200067334735110E+001                 -1.8964889726830812E+001                 -3.8130295126035687E+000                 -3.8130295126620868E+000                 -1.3683526011643396E+001                 -7.9200067334735110E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6920819129228422E+000                  4.6740726232621022E-001                  3.7219296618191844E-001                  3.8755252828840687E+000                 -1.3426440211964820E-009                  1.4902364690446680E+001                  1.0256065076053524E-001                  6.6695180403687591E+000                  6.1403932423623808E-001                  8.5677910852885719E-001                  1.2768651944544209E+000                  7.1353899577138602E-001                  2.7589400840450573E-001                  1.8381105832101865E-003                  4.5005110362730180E-003                  1.8381105832102084E-003                  4.5005110362730163E-003                  1.0845792792699818E+000                  4.1935888217200901E-001                                       10                                        3 
                                     349                                      635                  1.2977874693724122E+006                  4.1453022291262043E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999930335770E-001                  3.6823404667837228E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999934456441E-001                  3.3411830514268653E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8115605311051448E+000                 -7.9116117379394140E+001                 -9.8999999999999986E+001                 -3.8115605311051448E+000                 -3.8115605311680096E+000                 -1.3650935922959864E+001                 -7.9116117379394140E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6921337971403276E+000                  4.6537989950991743E-001                  3.7107551633879976E-001                  3.8777601825703059E+000                 -1.3251323564325602E-009                  1.4908303941237913E+001                  1.0749873106226553E-001                  6.6705238528372366E+000                  6.1403909767511244E-001                  8.5677910849249217E-001                  1.2768651945729981E+000                  7.1353899566229140E-001                  2.7589400840450679E-001                  1.8381105832101846E-003                  4.5005110362730180E-003                  1.8381105832102084E-003                  4.5005110362730163E-003                  1.0845792792478057E+000                  4.1935888221775630E-001                                       10                                        3 
                                     350                                      635                  1.3116236390455568E+006                  4.1410158791343568E+000                  1.5200000000000000E+000                  3.3480349498305443E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999930335770E-001                  3.7185498526665334E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999935023509E-001                  3.3897300609336667E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8100892590887780E+000                 -7.9033628987007262E+001                 -1.9566949718158774E+001                 -3.8100892590887780E+000                 -3.8100892591562237E+000                 -1.3618920064999168E+001                 -7.9033628987007262E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6921857283392350E+000                  4.6339828748421286E-001                  3.6998084792813324E-001                  3.8799495193916389E+000                 -1.3076268358481257E-009                  1.4914148371653742E+001                  1.1235869357464322E-001                  6.6715128708876410E+000                  6.1403887465435802E-001                  8.5677910845556993E-001                  1.2768651946933935E+000                  7.1353899555152400E-001                  2.7589400840450728E-001                  1.8381105832101828E-003                  4.5005110362730180E-003                  1.8381105832102084E-003                  4.5005110362730163E-003                  1.0845792792254458E+000                  4.1935888226282336E-001                                       10                                        3 
